cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
12981718,884450000000,1258339981,11/14/2016,12/21/2016,20.99,1,20.99,1,20.99,2888818,READY TO WEAR,CLASSIFICATIONS
12981718,884450000000,1249101730,05-11-2016,11/24/2016,23.99,1,23.99,1,23.99,2888818,READY TO WEAR,CLASSIFICATIONS
10085333,706256000000,1265684865,10/21/2016,,28.99,1,28.99,,,2939022,READY TO WEAR,CASUAL RTW
10085333,706256000000,LD16000412425,10/30/2016,,26.99,1,26.99,,,2939022,READY TO WEAR,CASUAL RTW
11402989,888983000000,1258332229,11/17/2016,12/19/2016,19.99,1,19.99,1,19.99,2939057,READY TO WEAR,CASUAL RTW
11402989,888983000000,1336343988,09-12-2016,,14.99,1,14.99,,,2939057,READY TO WEAR,CASUAL RTW
11402989,888983000000,1264847970,10/21/2016,08-12-2016,24.99,1,24.99,1,24.99,2939057,READY TO WEAR,CASUAL RTW
10065498,3380810000000,1304522538,11/23/2016,12/27/2016,20,1,20,1,20,2943716,BEAUTY,COSMETICS
10065498,3380810000000,1304433324,11/23/2016,,20,1,20,,,2943716,BEAUTY,COSMETICS
11028364,706256000000,1225333650,8/16/2016,,11.98,1,11.98,,,2883804,READY TO WEAR,CASUAL RTW
11028364,706256000000,1222099749,10-08-2016,,11.98,1,11.98,,,2883804,READY TO WEAR,CASUAL RTW
10469698,712016000000,1207734963,6/17/2016,,9.97,1,9.97,,,2886336,CENTER CORE,WOMENS SHOES
10469698,712016000000,1210169209,04-07-2016,09-07-2016,12.06,1,12.06,1,12.06,2886336,CENTER CORE,WOMENS SHOES
11482616,706255000000,1210846154,09-07-2016,7/24/2016,99.99,1,99.99,1,99.99,2757747,HOME,SOFT HOME
11482616,706255000000,1211454133,12-07-2016,7/24/2016,84.99,1,84.99,1,84.99,2757747,HOME,SOFT HOME
11462720,646131000000,1207841346,6/18/2016,,47.99,1,47.99,,,2887507,CENTER CORE,HANDBAGS & ACCESSORIES
11462720,646131000000,1207469283,6/18/2016,,47.99,1,47.99,,,2887507,CENTER CORE,HANDBAGS & ACCESSORIES
15698957,706256000000,1318575831,11/28/2016,1/20/2017,23.8,1,23.8,1,23.8,3013665,CENTER CORE,INTIMATE APPAREL/HOSIERY
15698957,706256000000,MS16810143640,11/28/2016,1/20/2017,19.04,1,19.04,1,19.04,3013665,CENTER CORE,INTIMATE APPAREL/HOSIERY
15698957,706256000000,1319483301,11/28/2016,1/20/2017,23.8,1,23.8,1,23.8,3013665,CENTER CORE,INTIMATE APPAREL/HOSIERY
12500222,731351000000,1370491944,1/13/2017,,10.39,1,10.39,,,2956116,CENTER CORE,HANDBAGS & ACCESSORIES
12500222,731351000000,1314405093,11/26/2016,,9.99,3,29.97,,,2956116,CENTER CORE,HANDBAGS & ACCESSORIES
11759679,883558000000,1376087991,1/30/2017,2/23/2017,19.99,1,19.99,1,19.99,1916502,CENTER CORE,FASHION JEWELRY / WATCHES
11759679,883558000000,1199861787,03-05-2016,,16.88,1,16.88,,,1916502,CENTER CORE,FASHION JEWELRY / WATCHES
10199220,40094313334,1341063891,12-12-2016,12/28/2016,39.99,1,39.99,1,39.99,3022628,HOME,SOFT HOME
10199220,40094313334,1339315191,12-12-2016,,39.99,1,39.99,,,3022628,HOME,SOFT HOME
13649189,889388000000,CR16291120326,12-09-2016,01-10-2016,27.53,1,27.53,1,27.53,2768746,READY TO WEAR,SPECIAL SIZES
13649189,889388000000,CR16191165189,10-09-2016,12-09-2016,32.39,1,32.39,1,32.39,2768746,READY TO WEAR,SPECIAL SIZES
11379733,90464531189,1368694317,1/13/2017,,7.99,2,15.98,,,2963835,CENTER CORE,INTIMATE APPAREL/HOSIERY
12044449,90464531189,1374772821,1/20/2017,,3.77,1,3.77,,,2963835,CENTER CORE,INTIMATE APPAREL/HOSIERY
11379733,90464531189,1373573583,1/20/2017,,4.48,2,8.96,,,2963835,CENTER CORE,INTIMATE APPAREL/HOSIERY
12044449,90464531189,HH17010693518,1/20/2017,,3.75,1,3.75,,,2963835,CENTER CORE,INTIMATE APPAREL/HOSIERY
12948934,887044000000,1209906979,02-07-2016,11-07-2016,21.99,2,43.98,2,43.98,2970058,READY TO WEAR,MILLENNIAL/DENIM
12948934,887044000000,1209608033,6/29/2016,09-07-2016,21.99,2,43.98,2,43.98,2970058,READY TO WEAR,MILLENNIAL/DENIM
10893055,887043000000,1204298205,5/30/2016,6/14/2016,19.99,1,19.99,1,19.99,2970058,READY TO WEAR,MILLENNIAL/DENIM
10893055,887043000000,1210512423,09-07-2016,7/22/2016,21.99,1,21.99,1,21.99,2970058,READY TO WEAR,MILLENNIAL/DENIM
11665084,190050000000,1305014811,11/23/2016,04-12-2016,21.6,1,21.6,1,21.6,2902424,READY TO WEAR,SPECIAL SIZES
11665084,190050000000,1303790592,11/23/2016,,21.6,1,21.6,,,2902424,READY TO WEAR,SPECIAL SIZES
14434455,706257000000,1320121794,11/28/2016,,35.8,1,35.8,,,3039601,READY TO WEAR,SPECIAL SIZES
14434455,706257000000,1265028546,10/21/2016,03-12-2016,44.75,1,44.75,1,44.75,3039601,READY TO WEAR,SPECIAL SIZES
15063021,888135000000,1331199333,06-12-2016,11-12-2016,90.3,1,90.3,1,90.3,2914555,READY TO WEAR,CLASSIFICATIONS
15063021,888135000000,1334866662,09-12-2016,12/16/2016,57.74,1,57.74,1,57.74,2914555,READY TO WEAR,CLASSIFICATIONS
12509525,773602000000,1325890095,01-12-2016,,10.72,1,10.72,,,2978861,BEAUTY,COSMETICS
12509525,773602000000,1325830251,01-12-2016,,10.73,1,10.73,,,2978861,BEAUTY,COSMETICS
14467005,704974000000,1338175731,11-12-2016,,24.74,1,24.74,,,3057063,READY TO WEAR,SPECIAL SIZES
14467005,704974000000,1336568460,09-12-2016,12/22/2016,27.99,1,27.99,1,27.99,3057063,READY TO WEAR,SPECIAL SIZES
10339868,190365000000,1292432517,12-11-2016,,21.99,1,21.99,,,2917780,READY TO WEAR,SPECIAL SIZES
10339868,190365000000,1245895627,10/30/2016,11/19/2016,29.99,1,29.99,1,29.99,2917780,READY TO WEAR,SPECIAL SIZES
14738176,190365000000,1211985999,7/15/2016,,26.24,1,26.24,,,2786723,READY TO WEAR,CASUAL RTW
14738176,190365000000,1215130734,7/22/2016,9/14/2016,20.79,1,20.79,1,20.79,2786723,READY TO WEAR,CASUAL RTW
14031356,3614270000000,1371052755,1/14/2017,,32,1,32,,,2789083,BEAUTY,COSMETICS
14031356,3614270000000,1264980534,10/21/2016,,32,1,32,,,2789083,BEAUTY,COSMETICS
12500578,190233000000,1326846792,03-12-2016,,78.39,1,78.39,,,2790184,MENS & KIDS,TOTAL MENS
12500578,190233000000,1338491820,10-12-2016,,44.19,1,44.19,,,2790184,MENS & KIDS,TOTAL MENS
10389991,706256000000,1311367179,11/25/2016,04-02-2017,14.99,1,14.99,1,14.99,2923383,READY TO WEAR,SPECIAL SIZES
10389991,706256000000,1311883518,11/25/2016,12/13/2016,14.99,1,14.99,1,14.99,2923383,READY TO WEAR,SPECIAL SIZES
10389991,706256000000,1257741606,06-10-2016,03-12-2016,23.8,1,23.8,1,23.8,2923383,READY TO WEAR,SPECIAL SIZES
10878994,96549121641,1303882968,11/24/2016,,2.99,1,2.99,,,3080151,CENTER CORE,INTIMATE APPAREL/HOSIERY
10878994,96549121641,1336922805,10-12-2016,,3.99,1,3.99,,,3080151,CENTER CORE,INTIMATE APPAREL/HOSIERY
14341994,783049000000,1226400006,8/21/2016,01-09-2016,75,1,75,1,75,2790589,HOME,SOFT HOME
14341994,783049000000,1226669343,8/21/2016,01-09-2016,75,1,75,1,75,2790589,HOME,SOFT HOME
14226631,888699000000,1296492924,11/14/2016,11/18/2016,7.99,1,7.99,1,7.99,2795019,CENTER CORE,HANDBAGS & ACCESSORIES
14226631,888699000000,1258414600,11/17/2016,,6.84,1,6.84,,,2795019,CENTER CORE,HANDBAGS & ACCESSORIES
11822852,888983000000,1359575241,12/28/2016,12/31/2016,11.99,1,11.99,1,11.99,2928739,READY TO WEAR,CASUAL RTW
11822852,888983000000,1357846980,12/26/2016,06-01-2017,14.99,1,14.99,1,14.99,2928739,READY TO WEAR,CASUAL RTW
15624635,796483000000,1347956658,12/17/2016,1/14/2017,129.99,1,129.99,1,129.99,2924061,CENTER CORE,FASHION JEWELRY / WATCHES
15624635,796483000000,1329106131,05-12-2016,,134.99,1,134.99,,,2924061,CENTER CORE,FASHION JEWELRY / WATCHES
11764676,723089000000,1250296051,06-11-2016,,279.99,1,279.99,,,2796460,READY TO WEAR,CLASSIFICATIONS
11764676,723089000000,1272640953,10/27/2016,11/15/2016,279.99,1,279.99,1,279.99,2796460,READY TO WEAR,CLASSIFICATIONS
15410377,666981000000,1207678523,6/18/2016,7/22/2016,11.99,1,11.99,1,11.99,2796637,MENS & KIDS,TOTAL CHILDRENS
15410377,666981000000,1211083005,12-07-2016,,11.06,1,11.06,,,2796637,MENS & KIDS,TOTAL CHILDRENS
15770720,802046000000,1202688211,5/20/2016,07-09-2016,63.2,1,63.2,1,63.2,2798183,CENTER CORE,WOMENS SHOES
15770720,802046000000,1204863857,01-06-2016,05-07-2016,41.99,1,41.99,1,41.99,2798183,CENTER CORE,WOMENS SHOES
11790711,889819000000,1255485586,10-11-2016,,39.99,1,39.99,,,2798203,MENS & KIDS,TOTAL MENS
11790711,889819000000,1258999279,11/13/2016,,39.99,1,39.99,,,2798203,MENS & KIDS,TOTAL MENS
11463509,608926000000,1197392583,4/21/2016,,7.33,1,7.33,,,1948479,CENTER CORE,INTIMATE APPAREL/HOSIERY
11463509,608926000000,1203059856,5/25/2016,,5.86,1,5.86,,,1948479,CENTER CORE,INTIMATE APPAREL/HOSIERY
11352628,190427000000,1326367854,03-12-2016,08-12-2016,90.99,1,90.99,1,90.99,2935828,MENS & KIDS,TOTAL MENS
11352628,190427000000,1295511807,12-11-2016,,87.99,1,87.99,,,2935828,MENS & KIDS,TOTAL MENS
12167173,94800351691,1235544339,05-09-2016,9/23/2016,20,1,20,1,20,2935881,BEAUTY,COSMETICS
12167173,94800351691,1234255665,03-09-2016,,20,1,20,,,2935881,BEAUTY,COSMETICS
15804753,889830000000,1354998207,12/22/2016,,51.99,1,51.99,,,2997852,READY TO WEAR,MILLENNIAL/DENIM
15804753,889830000000,1347250845,12/16/2016,06-01-2017,64.99,1,64.99,1,64.99,2997852,READY TO WEAR,MILLENNIAL/DENIM
14453707,773602000000,1345024170,12/14/2016,,20,3,60,,,3305194,BEAUTY,COSMETICS
14453707,773602000000,1339313583,12-12-2016,,20,1,20,,,3305194,BEAUTY,COSMETICS
12999807,888983000000,1261498608,10/14/2016,,15.99,1,15.99,,,2939119,READY TO WEAR,CASUAL RTW
12999807,888983000000,1265006289,10/21/2016,07-01-2017,14.99,1,14.99,1,14.99,2939119,READY TO WEAR,CASUAL RTW
11668017,622364000000,1250508718,07-11-2016,,84.99,1,84.99,,,2941118,MENS & KIDS,TOTAL MENS
11668017,622364000000,1249582858,05-11-2016,,74.99,1,74.99,,,2941118,MENS & KIDS,TOTAL MENS
12838358,803050000000,1305610023,11/24/2016,11/30/2016,48.99,1,48.99,1,48.99,4482460,READY TO WEAR,CASUAL RTW
12838358,803050000000,1301557950,11/20/2016,,59.99,1,59.99,,,4482460,READY TO WEAR,CASUAL RTW
14025414,706257000000,1342736460,12/14/2016,,49.99,1,49.99,,,3023164,MENS & KIDS,TOTAL MENS
14025414,706257000000,1322533224,11/29/2016,,44.99,2,89.98,,,3023164,MENS & KIDS,TOTAL MENS
12508581,85805552015,1311974700,11/25/2016,,23,1,23,,,3023399,BEAUTY,COSMETICS
12508581,85805552015,1296715074,11/13/2016,,18.86,1,18.86,,,3023399,BEAUTY,COSMETICS
11977396,822983000000,1328614965,04-12-2016,,24.49,1,24.49,,,3024470,READY TO WEAR,SPECIAL SIZES
11977396,822983000000,1302365484,11/20/2016,12/16/2016,27.99,1,27.99,1,27.99,3024470,READY TO WEAR,SPECIAL SIZES
15522434,706257000000,1324449789,01-12-2016,07-12-2016,33.39,1,33.39,1,33.39,3027700,READY TO WEAR,COLLECTIONS RTW
15522434,706257000000,1306668561,11/24/2016,03-12-2016,39.99,1,39.99,1,39.99,3027700,READY TO WEAR,COLLECTIONS RTW
10162137,789448000000,1351216947,12/18/2016,11-01-2017,51.99,1,51.99,1,51.99,2946704,READY TO WEAR,MILLENNIAL/DENIM
10162137,789448000000,1361901189,02-01-2017,,43.99,1,43.99,,,2946704,READY TO WEAR,MILLENNIAL/DENIM
15281985,51059292083,1349711523,12/18/2016,,21.6,1,21.6,,,2934991,CENTER CORE,HANDBAGS & ACCESSORIES
15281985,51059292083,1349341230,12/18/2016,,17.28,1,17.28,,,2934991,CENTER CORE,HANDBAGS & ACCESSORIES
11030644,823229000000,TS16170660323,11-07-2016,,17.99,1,17.99,,,2936187,READY TO WEAR,MISSY TOTAL ACTIVE
11030644,823229000000,1211332094,7/13/2016,,14.99,1,14.99,,,2936187,READY TO WEAR,MISSY TOTAL ACTIVE
10386246,706257000000,1240204434,9/14/2016,,37.49,1,37.49,,,2937748,READY TO WEAR,COLLECTIONS RTW
10386246,706257000000,1281149415,02-11-2016,11/16/2016,39.99,2,79.98,2,79.98,2937748,READY TO WEAR,COLLECTIONS RTW
13806167,190040000000,KF16380673265,8/23/2016,,29.46,1,29.46,,,3448066,CENTER CORE,WOMENS SHOES
13806167,190040000000,1210915473,09-07-2016,,34.99,1,34.99,,,3448066,CENTER CORE,WOMENS SHOES
15568390,706256000000,1210795062,08-07-2016,,10.33,2,20.66,,,2811609,READY TO WEAR,CASUAL RTW
15568390,706256000000,1217195025,7/29/2016,,9.59,1,9.59,,,2811609,READY TO WEAR,CASUAL RTW
11274953,792851000000,1304346252,11/23/2016,,4.99,1,4.99,,,3467581,BEAUTY,COSMETICS
11274953,792851000000,1304345595,11/23/2016,,4.99,1,4.99,,,3467581,BEAUTY,COSMETICS
11274953,792851000000,1304225556,11/23/2016,,4.99,1,4.99,,,3467581,BEAUTY,COSMETICS
13048645,889184000000,1323283056,11/29/2016,12/17/2016,69.98,1,69.98,1,69.98,3541075,COST/WORKROOM/LEASE,LEASED
13048645,889184000000,1322413617,11/29/2016,,69.98,1,69.98,,,3541075,COST/WORKROOM/LEASE,LEASED
13411887,706257000000,AC16701141174,07-10-2016,10/17/2016,34.99,1,34.99,1,34.99,2960612,READY TO WEAR,COLLECTIONS RTW
13411887,706257000000,1257772458,06-10-2016,10/17/2016,34.99,1,34.99,1,34.99,2960612,READY TO WEAR,COLLECTIONS RTW
14342840,3145890000000,1342617678,12/14/2016,,28,1,28,,,3048933,BEAUTY,COSMETICS
14342840,3145890000000,1342827495,12/14/2016,,28,1,28,,,3048933,BEAUTY,COSMETICS
14342840,3145890000000,1343464335,12/14/2016,,28,1,28,,,3048933,BEAUTY,COSMETICS
11512927,846339000000,1282420968,05-11-2016,11/29/2016,24.64,4,98.56,8,197.12,3050005,HOME,SOFT HOME
11512927,846339000000,1298433627,11/17/2016,,15.99,4,63.96,,,3050005,HOME,SOFT HOME
10313344,887220000000,1311765138,11/25/2016,12/22/2016,139.99,1,139.99,1,139.99,2814552,READY TO WEAR,CLASSIFICATIONS
10313344,887220000000,1243560999,9/18/2016,,236.24,1,236.24,,,2814552,READY TO WEAR,CLASSIFICATIONS
10228563,13205117862,IF16120140199,01-12-2016,,80.1,1,80.1,,,2950191,CENTER CORE,FASHION JEWELRY / WATCHES
10228563,13205117862,IF17510125888,05-01-2017,,80.1,1,80.1,,,2950191,CENTER CORE,FASHION JEWELRY / WATCHES
12816553,822981000000,1236388899,06-09-2016,10-09-2016,44.26,1,44.26,1,44.26,2970405,READY TO WEAR,MILLENNIAL/DENIM
12816553,822981000000,1208687116,6/25/2016,02-07-2016,35.19,1,35.19,1,35.19,2970405,READY TO WEAR,MILLENNIAL/DENIM
12440116,889769000000,1219371657,05-08-2016,,69.99,1,69.99,,,2970515,COST/WORKROOM/LEASE,LEASED
12440116,889769000000,1219311330,05-08-2016,06-11-2016,69.99,1,69.99,1,69.99,2970515,COST/WORKROOM/LEASE,LEASED
11048440,700290000000,1270591191,10/26/2016,,132.99,1,132.99,,,2821798,READY TO WEAR,CLASSIFICATIONS
11048440,700290000000,1299515787,11/17/2016,01-12-2016,129.99,1,129.99,1,129.99,2821798,READY TO WEAR,CLASSIFICATIONS
10166942,849856000000,1198295994,4/27/2016,05-05-2016,29.99,1,29.99,1,29.99,2013342,CENTER CORE,WOMENS SHOES
10166942,849856000000,1198915537,4/29/2016,05-05-2016,39.99,1,39.99,1,39.99,2013342,CENTER CORE,WOMENS SHOES
10367242,706257000000,1261122666,12-10-2016,10/21/2016,27.74,1,27.74,1,27.74,2959186,READY TO WEAR,CASUAL RTW
10367242,706257000000,1261631226,12-10-2016,10/28/2016,27.74,1,27.74,1,27.74,2959186,READY TO WEAR,CASUAL RTW
15377096,706257000000,1332980964,06-12-2016,,24.49,1,24.49,,,2975669,READY TO WEAR,SPECIAL SIZES
15377096,706257000000,1287566175,09-11-2016,,31.99,1,31.99,,,2975669,READY TO WEAR,SPECIAL SIZES
14499495,888509000000,1252387200,02-10-2016,10/24/2016,23.99,1,23.99,1,23.99,3218455,MENS & KIDS,TOTAL MENS
14499495,888509000000,1251798993,02-10-2016,,19.99,1,19.99,,,3218455,MENS & KIDS,TOTAL MENS
12610179,887316000000,1209243648,6/26/2016,08-07-2016,99.99,1,99.99,1,99.99,2039046,MENS & KIDS,TOTAL MENS
12610179,887316000000,1203858092,5/28/2016,,79.99,1,79.99,,,2039046,MENS & KIDS,TOTAL MENS
10441360,887649000000,1214615091,7/21/2016,,24,1,24,,,2828554,READY TO WEAR,MILLENNIAL/DENIM
10441360,887649000000,1225240683,8/16/2016,,8.79,1,8.79,,,2828554,READY TO WEAR,MILLENNIAL/DENIM
10270037,888375000000,1260013890,10-10-2016,10/14/2016,144.23,1,144.23,1,144.23,2988587,READY TO WEAR,MILLENNIAL/DENIM
10270037,888375000000,1260068085,12-10-2016,10/23/2016,126,1,126,1,126,2988587,READY TO WEAR,MILLENNIAL/DENIM
10270037,888375000000,1260638691,12-10-2016,10/14/2016,126,1,126,1,126,2988587,READY TO WEAR,MILLENNIAL/DENIM
10270037,888375000000,1260638355,12-10-2016,10/23/2016,126,1,126,1,126,2988587,READY TO WEAR,MILLENNIAL/DENIM
14755229,743410000000,1362233046,05-01-2017,,43.19,1,43.19,,,2048727,CENTER CORE,FINE JEWELRY
14755229,743410000000,1342642407,12/13/2016,,64.79,1,64.79,,,2048727,CENTER CORE,FINE JEWELRY
11751466,190322000000,1206566502,12-06-2016,,4.89,1,4.89,,,2834814,MENS & KIDS,TOTAL CHILDRENS
11751466,190322000000,1215868413,7/24/2016,,6.99,1,6.99,,,2834814,MENS & KIDS,TOTAL CHILDRENS
10051891,889605000000,1280244282,10/31/2016,12/15/2016,17.49,1,17.49,1,17.49,2838526,MENS & KIDS,TOTAL CHILDRENS
10051891,889605000000,1281259482,01-11-2016,07-11-2016,17.49,1,17.49,1,17.49,2838526,MENS & KIDS,TOTAL CHILDRENS
15613523,887206000000,1346429403,12/16/2016,,24.99,1,24.99,,,2971424,READY TO WEAR,COLLECTIONS RTW
15613523,887206000000,1348921584,12/18/2016,09-01-2017,36,1,36,1,36,2971424,READY TO WEAR,COLLECTIONS RTW
11735944,883465000000,1314434070,11/26/2016,01-12-2016,24.99,1,24.99,1,24.99,2841494,MENS & KIDS,TOTAL MENS
11735944,883465000000,1298921982,11/18/2016,11/28/2016,29.99,1,29.99,1,29.99,2841494,MENS & KIDS,TOTAL MENS
13690483,889775000000,MH16711164207,11/27/2016,,14.99,1,14.99,,,2844443,READY TO WEAR,MILLENNIAL/DENIM
13690483,889775000000,MH16100493441,10/21/2016,,20.99,1,20.99,,,2844443,READY TO WEAR,MILLENNIAL/DENIM
10637363,190428000000,1373065977,1/21/2017,1/31/2017,94.39,1,94.39,1,94.39,2978263,READY TO WEAR,COLLECTIONS RTW
10637363,190428000000,1376850600,1/26/2017,02-02-2017,94.39,1,94.39,1,94.39,2978263,READY TO WEAR,COLLECTIONS RTW
14286406,190864000000,1376196750,1/28/2017,06-02-2017,52.79,1,52.79,1,52.79,2980586,READY TO WEAR,COLLECTIONS RTW
14286406,190864000000,1376745129,1/29/2017,05-03-2017,52.79,1,52.79,1,52.79,2980586,READY TO WEAR,COLLECTIONS RTW
10223040,9123380181,1301248110,11/19/2016,06-12-2016,38.33,1,38.33,1,38.33,2981995,READY TO WEAR,SPECIAL SIZES
10223040,9123380181,1315680801,11/26/2016,1/28/2017,32.75,1,32.75,1,32.75,2981995,READY TO WEAR,SPECIAL SIZES
13928411,190049000000,1201649542,12-05-2016,5/18/2016,82.5,1,82.5,1,82.5,2848834,READY TO WEAR,SPECIAL SIZES
13928411,190049000000,1208343754,6/21/2016,,66,1,66,,,2848834,READY TO WEAR,SPECIAL SIZES
13168539,190233000000,1281873186,03-11-2016,12-11-2016,62.65,1,62.65,1,62.65,3028606,READY TO WEAR,CASUAL RTW
13168539,190233000000,1297652583,11/13/2016,11/21/2016,62.65,1,62.65,1,62.65,3028606,READY TO WEAR,CASUAL RTW
10558867,611319000000,HD16100744015,10/21/2016,,22.99,2,45.98,,,4350518,MENS & KIDS,TOTAL MENS
10558867,611319000000,1242198036,9/16/2016,11/20/2016,37.49,1,37.49,1,37.49,4350518,MENS & KIDS,TOTAL MENS
14319461,611318000000,1181588129,05-02-2016,,33.99,1,33.99,,,4350518,MENS & KIDS,TOTAL MENS
14319461,611318000000,1183342908,11-02-2016,,29.99,1,29.99,,,4350518,MENS & KIDS,TOTAL MENS
14184640,190322000000,1281802683,02-11-2016,12-11-2016,4.89,1,4.89,1,4.89,2852945,MENS & KIDS,TOTAL CHILDRENS
14184640,190322000000,1280035155,10/31/2016,11/16/2016,6.99,1,6.99,1,6.99,2852945,MENS & KIDS,TOTAL CHILDRENS
14058409,706257000000,1338820719,10-12-2016,12/21/2016,19.99,1,19.99,1,19.99,3019940,READY TO WEAR,CASUAL RTW
14058409,706257000000,1328202477,03-12-2016,,20.99,1,20.99,,,3019940,READY TO WEAR,CASUAL RTW
14751753,722692000000,1355451492,12/23/2016,,12.74,1,12.74,,,3028213,CENTER CORE,INTIMATE APPAREL/HOSIERY
14751753,722692000000,1342082391,12-12-2016,12/22/2016,16.99,1,16.99,1,16.99,3028213,CENTER CORE,INTIMATE APPAREL/HOSIERY
13257498,706256000000,1262185374,10/16/2016,,43.99,1,43.99,,,2862830,CENTER CORE,WOMENS SHOES
13257498,706256000000,1264374930,10/20/2016,,39.6,1,39.6,,,2862830,CENTER CORE,WOMENS SHOES
11025650,844620000000,1236359469,06-09-2016,10-09-2016,27.19,1,27.19,1,27.19,2867421,READY TO WEAR,MILLENNIAL/DENIM
11025650,844620000000,1232234010,8/29/2016,,19.79,1,19.79,,,2867421,READY TO WEAR,MILLENNIAL/DENIM
11258797,706256000000,1211193430,10-07-2016,10/22/2016,13.99,3,41.97,3,41.97,2868634,READY TO WEAR,SPECIAL SIZES
11258797,706256000000,1231097934,8/26/2016,03-09-2016,8.4,2,16.8,2,16.8,2868634,READY TO WEAR,SPECIAL SIZES
10893055,706256000000,1355983683,12/27/2016,1/19/2017,39.99,1,39.99,1,39.99,2871602,READY TO WEAR,SPECIAL SIZES
10893055,706256000000,1214865159,7/23/2016,01-08-2016,55.6,1,55.6,1,55.6,2871602,READY TO WEAR,SPECIAL SIZES
11427427,889532000000,1203171285,5/22/2016,,73.95,1,73.95,,,4385011,CENTER CORE,HANDBAGS & ACCESSORIES
11427427,889532000000,1203013077,5/23/2016,06-06-2016,108.75,1,108.75,1,108.75,4385011,CENTER CORE,HANDBAGS & ACCESSORIES
12322349,706256000000,1372028703,1/17/2017,,39.99,1,39.99,,,2879032,READY TO WEAR,CASUAL RTW
12322349,706256000000,1367679891,09-01-2017,11-02-2017,31.99,1,31.99,1,31.99,2879032,READY TO WEAR,CASUAL RTW
11354886,706257000000,1359769800,12/30/2016,1/19/2017,27.99,1,27.99,1,27.99,3049535,READY TO WEAR,CASUAL RTW
11354886,706257000000,FM16421122740,12/24/2016,1/27/2017,22.99,1,22.99,1,22.99,3049535,READY TO WEAR,CASUAL RTW
11269339,706256000000,1344193626,12/14/2016,,26.39,1,26.39,,,3059688,MENS & KIDS,TOTAL MENS
11269339,706256000000,1343684358,12/14/2016,,24.75,2,49.5,,,3059688,MENS & KIDS,TOTAL MENS
11809228,788546000000,1269743238,10/25/2016,10/30/2016,24.49,1,24.49,1,24.49,2885491,READY TO WEAR,SPECIAL SIZES
11809228,788546000000,1257276474,04-10-2016,,32.53,1,32.53,,,2885491,READY TO WEAR,SPECIAL SIZES
10078423,706257000000,HZ16500994727,10/25/2016,11/19/2016,30.34,1,30.34,1,30.34,4356992,READY TO WEAR,SPECIAL SIZES
10078423,706257000000,1282832784,03-11-2016,04-12-2016,29.39,1,29.39,1,29.39,4356992,READY TO WEAR,SPECIAL SIZES
11620010,706257000000,1343203623,12/14/2016,,27.99,1,27.99,,,3408793,READY TO WEAR,COLLECTIONS RTW
11620010,706257000000,JG16420323235,12/14/2016,,34.99,1,34.99,,,3408793,READY TO WEAR,COLLECTIONS RTW
10776970,889769000000,1336942995,10-12-2016,1/20/2017,59.99,1,59.99,1,59.99,3160694,COST/WORKROOM/LEASE,LEASED
10776970,889769000000,1358193429,12/28/2016,,45.49,1,45.49,,,3160694,COST/WORKROOM/LEASE,LEASED
11223373,706257000000,1312510431,11/25/2016,07-12-2016,99.99,1,99.99,1,99.99,3216571,READY TO WEAR,SPECIAL SIZES
11223373,706257000000,1298678844,11/18/2016,,94.99,1,94.99,,,3216571,READY TO WEAR,SPECIAL SIZES
11456207,608280000000,1237390059,10-09-2016,,48,2,96,,,2891332,CENTER CORE,INTIMATE APPAREL/HOSIERY
11456207,608280000000,1239189102,9/14/2016,,36,3,108,,,2891332,CENTER CORE,INTIMATE APPAREL/HOSIERY
11456207,608280000000,1233904374,02-09-2016,,38.4,1,38.4,,,2891332,CENTER CORE,INTIMATE APPAREL/HOSIERY
